app_id,timestamp,platform,country,media_source,spend,spend_currency,target_event_count
winclap.com,10/5/20,android,AU,pinterest,250,USD,3
winclap.com,9/1/20,android,AU,pinterest,250,USD,8
winclap.com,9/18/20,android,AU,pinterest,250,USD,3
winclap.com,10/11/20,android,AU,pinterest,250,USD,5
winclap.com,10/10/20,android,AU,pinterest,250,USD,3
winclap.com,10/24/20,android,AU,pinterest,250,USD,4
winclap.com,11/9/20,android,AU,pinterest,250,USD,4
winclap.com,9/22/20,android,AU,pinterest,250,USD,3
winclap.com,10/16/20,android,AU,pinterest,250,USD,3
winclap.com,10/27/20,android,AU,pinterest,249.99,USD,2
winclap.com,10/2/20,android,AU,pinterest,250,USD,3
winclap.com,10/26/20,android,AU,pinterest,250,USD,7
winclap.com,10/17/20,android,AU,pinterest,250,USD,5
winclap.com,11/4/20,android,AU,pinterest,250,USD,3
winclap.com,9/21/20,android,AU,pinterest,250,USD,5
winclap.com,11/21/20,android,AU,pinterest,250,USD,4
winclap.com,11/5/20,android,AU,pinterest,250,USD,3
winclap.com,9/10/20,android,AU,pinterest,250,USD,10
winclap.com,9/26/20,android,AU,pinterest,250,USD,3
winclap.com,10/1/20,android,AU,pinterest,250,USD,6
winclap.com,10/15/20,android,AU,pinterest,250,USD,2
winclap.com,10/28/20,android,AU,pinterest,250,USD,7
winclap.com,9/2/20,android,AU,pinterest,250,USD,5
winclap.com,10/12/20,android,AU,pinterest,250,USD,3
winclap.com,11/6/20,android,AU,pinterest,250,USD,2
winclap.com,11/30/20,android,AU,pinterest,299.52,USD,13
winclap.com,10/13/20,android,AU,pinterest,250,USD,5
winclap.com,9/30/20,android,AU,pinterest,250,USD,2
winclap.com,9/24/20,android,AU,pinterest,249.85,USD,2
winclap.com,10/29/20,android,AU,pinterest,249.81,USD,1
winclap.com,10/20/20,android,AU,pinterest,250,USD,7
winclap.com,11/8/20,android,AU,pinterest,250,USD,5
winclap.com,10/8/20,android,AU,pinterest,250,USD,5
winclap.com,10/3/20,android,AU,pinterest,250,USD,3
winclap.com,11/7/20,android,AU,pinterest,250,USD,2
winclap.com,11/2/20,android,AU,pinterest,250,USD,4
winclap.com,11/22/20,android,AU,pinterest,250,USD,10
winclap.com,12/3/20,android,AU,pinterest,375,USD,8
winclap.com,9/3/20,android,AU,pinterest,249.86,USD,4
winclap.com,9/25/20,android,AU,pinterest,249.95,USD,3
winclap.com,10/23/20,android,AU,pinterest,250,USD,5
winclap.com,12/1/20,android,AU,pinterest,299.99,USD,11
winclap.com,10/7/20,android,AU,pinterest,249.77,USD,2
winclap.com,10/31/20,android,AU,pinterest,250,USD,6
winclap.com,10/21/20,android,AU,pinterest,249.71,USD,5
winclap.com,11/10/20,android,AU,pinterest,250,USD,12
winclap.com,11/28/20,android,AU,pinterest,300,USD,5
winclap.com,9/16/20,android,AU,pinterest,250,USD,5
winclap.com,11/23/20,android,AU,pinterest,300,USD,15
winclap.com,11/12/20,android,AU,pinterest,250,USD,10
winclap.com,10/22/20,android,AU,pinterest,250,USD,4
winclap.com,11/24/20,android,AU,pinterest,300,USD,13
winclap.com,9/29/20,android,AU,pinterest,250,USD,2
winclap.com,10/19/20,android,AU,pinterest,250,USD,4
winclap.com,10/9/20,android,AU,pinterest,249.9,USD,4
winclap.com,11/27/20,android,AU,pinterest,300,USD,11
winclap.com,11/14/20,android,AU,pinterest,250,USD,6
winclap.com,10/14/20,android,AU,pinterest,250,USD,2
winclap.com,11/29/20,android,AU,pinterest,300,USD,8
winclap.com,11/25/20,android,AU,pinterest,300,USD,9
winclap.com,11/13/20,android,AU,pinterest,249.87,USD,9
winclap.com,11/26/20,android,AU,pinterest,300,USD,13
winclap.com,12/2/20,android,AU,pinterest,300,USD,12
winclap.com,11/11/20,android,AU,pinterest,250,USD,9
winclap.com,11/19/20,android,AU,pinterest,250,USD,9
winclap.com,11/20/20,android,AU,pinterest,249.87,USD,7
winclap.com,11/16/20,android,AU,pinterest,63.55,USD,10
winclap.com,11/15/20,android,AU,pinterest,70.83,USD,5
winclap.com,11/18/20,android,AU,pinterest,102.93,USD,12
winclap.com,11/17/20,android,AU,pinterest,9.49,USD,14
winclap.com,9/26/20,android,AU,pinterest,200,USD,3
winclap.com,9/24/20,android,AU,pinterest,200,USD,2
winclap.com,9/7/20,android,AU,pinterest,200,USD,3
winclap.com,9/27/20,android,AU,pinterest,200,USD,1
winclap.com,9/13/20,android,AU,pinterest,200,USD,2
winclap.com,9/8/20,android,AU,pinterest,200,USD,3
winclap.com,9/20/20,android,AU,pinterest,200,USD,2
winclap.com,9/14/20,android,AU,pinterest,200,USD,1
winclap.com,10/11/20,android,AU,pinterest,200,USD,2
winclap.com,9/16/20,android,AU,pinterest,200,USD,1
winclap.com,9/19/20,android,AU,pinterest,200,USD,1
winclap.com,10/2/20,android,AU,pinterest,200,USD,1
winclap.com,10/7/20,android,AU,pinterest,200,USD,1
winclap.com,10/3/20,android,AU,pinterest,199.91,USD,1
winclap.com,9/21/20,android,AU,pinterest,200,USD,2
winclap.com,10/6/20,android,AU,pinterest,200,USD,1
winclap.com,10/8/20,android,AU,pinterest,200,USD,3
winclap.com,10/25/20,android,AU,pinterest,200,USD,2
winclap.com,10/12/20,android,AU,pinterest,200,USD,1
winclap.com,9/17/20,android,AU,pinterest,199.12,USD,3
winclap.com,9/10/20,android,AU,pinterest,200,USD,1
winclap.com,9/9/20,android,AU,pinterest,200,USD,2
winclap.com,10/9/20,android,AU,pinterest,200,USD,1
winclap.com,10/5/20,android,AU,pinterest,200,USD,1
winclap.com,10/10/20,android,AU,pinterest,200,USD,2
winclap.com,12/3/20,android,AU,pinterest,250,USD,6
winclap.com,10/18/20,android,AU,pinterest,199.69,USD,6
winclap.com,12/5/20,android,AU,pinterest,250,USD,3
winclap.com,12/6/20,android,AU,pinterest,250,USD,1
winclap.com,9/15/20,android,AU,pinterest,200,USD,1
winclap.com,11/1/20,android,AU,pinterest,200,USD,1
winclap.com,11/5/20,android,AU,pinterest,200,USD,3
winclap.com,10/13/20,android,AU,pinterest,200,USD,1
winclap.com,12/7/20,android,AU,pinterest,250,USD,2
winclap.com,11/3/20,android,AU,pinterest,200,USD,3
winclap.com,11/2/20,android,AU,pinterest,200,USD,3
winclap.com,10/16/20,android,AU,pinterest,200,USD,2
winclap.com,10/17/20,android,AU,pinterest,200,USD,2
winclap.com,10/23/20,android,AU,pinterest,200,USD,1
winclap.com,10/27/20,android,AU,pinterest,200,USD,1
winclap.com,11/6/20,android,AU,pinterest,200,USD,1
winclap.com,10/14/20,android,AU,pinterest,200,USD,1
winclap.com,11/4/20,android,AU,pinterest,200,USD,3
winclap.com,10/20/20,android,AU,pinterest,200,USD,2
winclap.com,12/4/20,android,AU,pinterest,250,USD,6
winclap.com,10/21/20,android,AU,pinterest,200,USD,1
winclap.com,10/19/20,android,AU,pinterest,200,USD,3
winclap.com,11/9/20,android,AU,pinterest,199.88,USD,2
winclap.com,11/11/20,android,AU,pinterest,200,USD,5
winclap.com,11/10/20,android,AU,pinterest,200,USD,4
winclap.com,11/12/20,android,AU,pinterest,200,USD,6
winclap.com,10/22/20,android,AU,pinterest,200,USD,1
winclap.com,10/30/20,android,AU,pinterest,200,USD,1
winclap.com,11/14/20,android,AU,pinterest,200,USD,2
winclap.com,11/22/20,android,AU,pinterest,200,USD,3
winclap.com,11/13/20,android,AU,pinterest,200,USD,2
winclap.com,10/29/20,android,AU,pinterest,200,USD,1
winclap.com,12/2/20,android,AU,pinterest,200,USD,1
winclap.com,9/2/20,android,AU,pinterest,98.97,USD,4
winclap.com,9/4/20,android,AU,pinterest,100,USD,1
winclap.com,11/23/20,android,AU,pinterest,200,USD,3
winclap.com,11/25/20,android,AU,pinterest,200,USD,10
winclap.com,11/21/20,android,AU,pinterest,200,USD,2
winclap.com,11/20/20,android,AU,pinterest,200,USD,1
winclap.com,11/30/20,android,AU,pinterest,199.46,USD,5
winclap.com,9/3/20,android,AU,pinterest,98.99,USD,2
winclap.com,11/24/20,android,AU,pinterest,200,USD,5
winclap.com,11/29/20,android,AU,pinterest,200,USD,9
winclap.com,9/1/20,android,AU,pinterest,100,USD,3
winclap.com,12/1/20,android,AU,pinterest,199.92,USD,1
winclap.com,11/28/20,android,AU,pinterest,200,USD,5
winclap.com,11/26/20,android,AU,pinterest,200,USD,1
winclap.com,11/27/20,android,AU,pinterest,200,USD,2
winclap.com,11/19/20,android,AU,pinterest,199.98,USD,5
winclap.com,11/15/20,android,AU,pinterest,54.07,USD,2
winclap.com,11/18/20,android,AU,pinterest,108.3,USD,3
winclap.com,11/16/20,android,AU,pinterest,48.85,USD,3
winclap.com,11/17/20,android,AU,pinterest,31.86,USD,4
winclap.com,12/2/20,android,AU,facebook,10096.13,USD,202
winclap.com,11/12/20,android,AU,facebook,6648.37,USD,201
winclap.com,11/22/20,android,AU,facebook,9012.6,USD,196
winclap.com,11/19/20,android,AU,facebook,8347.11,USD,195
winclap.com,11/29/20,android,AU,facebook,9716.39,USD,189
winclap.com,12/1/20,android,AU,facebook,10140.58,USD,188
winclap.com,12/3/20,android,AU,facebook,9929.46,USD,185
winclap.com,11/24/20,android,AU,facebook,8780.01,USD,185
winclap.com,11/23/20,android,AU,facebook,8655.45,USD,185
winclap.com,12/5/20,android,AU,facebook,10536.78,USD,176
winclap.com,11/11/20,android,AU,facebook,5879.26,USD,168
winclap.com,11/30/20,android,AU,facebook,9718.74,USD,167
winclap.com,12/4/20,android,AU,facebook,9861.92,USD,164
winclap.com,12/8/20,android,AU,facebook,9831.22,USD,164
winclap.com,11/25/20,android,AU,facebook,8965.22,USD,164
winclap.com,12/6/20,android,AU,facebook,10005.44,USD,162
winclap.com,11/18/20,android,AU,facebook,7975.11,USD,161
winclap.com,11/16/20,android,AU,facebook,7713.43,USD,161
winclap.com,11/26/20,android,AU,facebook,8921.6,USD,160
winclap.com,11/15/20,android,AU,facebook,7753.07,USD,157
winclap.com,11/21/20,android,AU,facebook,9152.42,USD,155
winclap.com,11/9/20,android,UK,facebook,2958.9,USD,155
winclap.com,11/14/20,android,AU,facebook,7687.83,USD,152
winclap.com,11/20/20,android,AU,facebook,8542.4,USD,149
winclap.com,11/17/20,android,AU,facebook,7857.04,USD,144
winclap.com,11/13/20,android,AU,facebook,7709.67,USD,142
winclap.com,11/10/20,android,AU,facebook,5042.34,USD,139
winclap.com,11/27/20,android,AU,facebook,9240.97,USD,136
winclap.com,11/28/20,android,AU,facebook,9828.07,USD,135
winclap.com,11/30/20,android,UK,facebook,4833.79,USD,133
winclap.com,11/28/20,android,UK,facebook,4960.76,USD,129
winclap.com,11/13/20,android,UK,facebook,3573.34,USD,127
winclap.com,11/7/20,android,UK,facebook,3177.88,USD,127
winclap.com,11/29/20,android,UK,facebook,5022.97,USD,123
winclap.com,12/7/20,android,AU,facebook,9609.39,USD,121
winclap.com,11/3/20,android,AU,facebook,4948.65,USD,121
winclap.com,11/6/20,android,UK,facebook,2613.88,USD,119
winclap.com,11/21/20,android,UK,facebook,4224.24,USD,118
winclap.com,11/17/20,android,UK,facebook,4082.37,USD,118
winclap.com,11/22/20,android,UK,facebook,3117.47,USD,117
winclap.com,11/11/20,android,UK,facebook,3018.4,USD,117
winclap.com,11/16/20,android,UK,facebook,3894.16,USD,116
winclap.com,11/9/20,android,AU,facebook,4229.87,USD,115
winclap.com,11/10/20,android,UK,facebook,3017.17,USD,114
winclap.com,12/9/20,android,AU,facebook,9804.26,USD,113
winclap.com,11/8/20,android,AU,facebook,5523.9,USD,113
winclap.com,11/8/20,android,UK,facebook,3007.73,USD,111
winclap.com,11/14/20,android,UK,facebook,3552.58,USD,110
winclap.com,12/4/20,android,UK,facebook,3538.2,USD,110
winclap.com,11/15/20,android,UK,facebook,4006.28,USD,108
winclap.com,11/23/20,android,UK,facebook,2965.94,USD,108
winclap.com,11/1/20,android,AU,facebook,4011.94,USD,106
winclap.com,11/27/20,android,UK,facebook,3744.42,USD,106
winclap.com,12/7/20,android,UK,facebook,3454.09,USD,104
winclap.com,12/8/20,android,UK,facebook,3524.01,USD,102
winclap.com,11/6/20,android,AU,facebook,4839.49,USD,101
winclap.com,12/3/20,android,UK,facebook,3613.62,USD,98
winclap.com,11/26/20,android,UK,facebook,3014.81,USD,98
winclap.com,11/12/20,android,UK,facebook,3265.8,USD,97
winclap.com,9/4/20,android,UK,facebook,1899.2,USD,96
winclap.com,12/2/20,android,UK,facebook,3619.39,USD,96
winclap.com,11/4/20,android,AU,facebook,4796.63,USD,94
winclap.com,11/19/20,android,UK,facebook,4071.03,USD,94
winclap.com,10/31/20,android,UK,facebook,1663.2,USD,94
winclap.com,12/5/20,android,UK,facebook,3657.91,USD,92
winclap.com,12/9/20,android,UK,facebook,3444.88,USD,92
winclap.com,11/5/20,android,AU,facebook,4981.65,USD,91
winclap.com,11/5/20,android,UK,facebook,2416.01,USD,91
winclap.com,11/2/20,android,UK,facebook,1934.71,USD,90
winclap.com,11/2/20,android,AU,facebook,4784.17,USD,89
winclap.com,12/1/20,android,UK,facebook,4195.09,USD,89
winclap.com,11/7/20,android,AU,facebook,5213.15,USD,88
winclap.com,9/5/20,android,UK,facebook,1612.78,USD,87
winclap.com,12/6/20,android,UK,facebook,3509.91,USD,86
winclap.com,11/18/20,android,UK,facebook,3996.6,USD,82
winclap.com,11/4/20,android,UK,facebook,1952.41,USD,81
winclap.com,11/24/20,android,UK,facebook,3017.82,USD,79
winclap.com,11/1/20,android,UK,facebook,2024.25,USD,78
winclap.com,10/28/20,android,AU,facebook,1736.9,USD,77
winclap.com,11/3/20,android,UK,facebook,2030.9,USD,75
winclap.com,9/6/20,android,UK,facebook,1411.84,USD,73
winclap.com,11/20/20,android,UK,facebook,3993.15,USD,70
winclap.com,11/25/20,android,UK,facebook,2933.26,USD,70
winclap.com,10/27/20,android,AU,facebook,1690.93,USD,70
winclap.com,10/31/20,android,AU,facebook,2341.92,USD,69
winclap.com,9/3/20,android,UK,facebook,1461.65,USD,63
winclap.com,10/30/20,android,AU,facebook,2306.52,USD,63
winclap.com,10/15/20,android,AU,facebook,1548.23,USD,59
winclap.com,10/11/20,android,AU,facebook,1452.88,USD,58
winclap.com,10/29/20,android,UK,facebook,977.98,USD,58
winclap.com,11/25/20,android,US,facebook,1738.29,USD,57
winclap.com,9/12/20,android,UK,facebook,840.69,USD,56
winclap.com,10/12/20,android,AU,facebook,1458.01,USD,56
winclap.com,10/25/20,android,AU,facebook,1666.59,USD,54
winclap.com,10/17/20,android,AU,facebook,1550.41,USD,54
winclap.com,10/29/20,android,AU,facebook,2087.09,USD,51
winclap.com,10/23/20,android,AU,facebook,1619.01,USD,51
winclap.com,10/30/20,android,UK,facebook,1373.33,USD,51
winclap.com,9/13/20,android,UK,facebook,807.1,USD,50
winclap.com,10/16/20,android,AU,facebook,1533.37,USD,50
winclap.com,9/7/20,android,UK,facebook,1217.91,USD,48
winclap.com,10/26/20,android,AU,facebook,1641.6,USD,48
winclap.com,9/14/20,android,UK,facebook,1134.74,USD,47
winclap.com,12/10/20,android,UK,facebook,2321.73,USD,46
winclap.com,11/24/20,android,US,facebook,1629.42,USD,45
winclap.com,10/7/20,android,AU,facebook,1486.33,USD,43
winclap.com,10/20/20,android,AU,facebook,1514.72,USD,42
winclap.com,10/28/20,android,UK,facebook,715.46,USD,42
winclap.com,10/10/20,android,AU,facebook,1499.71,USD,39
winclap.com,10/13/20,android,AU,facebook,1461.32,USD,39
winclap.com,10/26/20,android,UK,facebook,600.88,USD,39
winclap.com,10/24/20,android,AU,facebook,1638.57,USD,37
winclap.com,11/22/20,android,US,facebook,1530.39,USD,37
winclap.com,10/23/20,android,UK,facebook,601.85,USD,37
winclap.com,12/10/20,android,AU,facebook,3114.24,USD,36
winclap.com,10/2/20,android,UK,facebook,789.72,USD,36
winclap.com,10/12/20,android,UK,facebook,732.36,USD,36
winclap.com,9/29/20,android,UK,facebook,595.2,USD,36
winclap.com,9/5/20,android,UK,facebook,444.12,USD,35
winclap.com,10/18/20,android,AU,facebook,1479.87,USD,35
winclap.com,10/6/20,android,AU,facebook,1456.49,USD,33
winclap.com,9/26/20,android,AU,facebook,1002.59,USD,33
winclap.com,12/3/20,android,UK,facebook,368.86,USD,32
winclap.com,10/22/20,android,UK,facebook,310.96,USD,32
winclap.com,10/8/20,android,AU,facebook,1450.57,USD,32
winclap.com,10/5/20,android,AU,facebook,1170.08,USD,32
winclap.com,10/22/20,android,AU,facebook,1440.57,USD,31
winclap.com,9/24/20,android,AU,facebook,826.12,USD,31
winclap.com,9/26/20,android,UK,facebook,658.6,USD,31
winclap.com,10/27/20,android,UK,facebook,601.02,USD,31
winclap.com,9/15/20,android,UK,facebook,771.19,USD,30
winclap.com,9/1/20,android,UK,facebook,534.26,USD,30
winclap.com,10/5/20,android,UK,facebook,750.45,USD,30
winclap.com,9/16/20,android,AU,facebook,748.29,USD,30
winclap.com,10/11/20,android,UK,facebook,684.58,USD,30
winclap.com,12/9/20,android,US,facebook,2445.49,USD,29
winclap.com,9/27/20,android,AU,facebook,998.28,USD,29
winclap.com,9/29/20,android,AU,facebook,991.68,USD,29
winclap.com,10/24/20,android,UK,facebook,688,USD,29
winclap.com,9/15/20,android,AU,facebook,640.73,USD,29
winclap.com,10/18/20,android,UK,facebook,555.25,USD,28
winclap.com,9/27/20,android,UK,facebook,241.29,USD,28
winclap.com,9/20/20,android,UK,facebook,201.65,USD,28
winclap.com,10/19/20,android,AU,facebook,1463.39,USD,28
winclap.com,11/14/20,android,US,facebook,1407.79,USD,28
winclap.com,10/1/20,android,AU,facebook,1059.46,USD,28
winclap.com,9/25/20,android,AU,facebook,932.37,USD,28
winclap.com,10/10/20,android,UK,facebook,784.52,USD,28
winclap.com,10/4/20,android,AU,facebook,1208.04,USD,27
winclap.com,9/30/20,android,AU,facebook,1005.3,USD,27
winclap.com,9/24/20,android,UK,facebook,549.57,USD,27
winclap.com,9/19/20,android,UK,facebook,510.04,USD,27
winclap.com,9/23/20,android,UK,facebook,495.4,USD,27
winclap.com,10/14/20,android,AU,facebook,1495.78,USD,26
winclap.com,10/2/20,android,AU,facebook,1126,USD,26
winclap.com,11/1/20,android,UK,facebook,405.74,USD,25
winclap.com,9/25/20,android,UK,facebook,188.73,USD,25
winclap.com,9/4/20,android,UK,facebook,516.7,USD,25
winclap.com,10/4/20,android,UK,facebook,758.37,USD,25
winclap.com,9/18/20,android,AU,facebook,753.6,USD,25
winclap.com,9/20/20,android,UK,facebook,502.33,USD,25
winclap.com,12/5/20,android,UK,facebook,203.94,USD,24
winclap.com,10/17/20,android,UK,facebook,454.94,USD,24
winclap.com,9/11/20,android,UK,facebook,334.93,USD,24
winclap.com,9/5/20,android,UK,facebook,526.93,USD,24
winclap.com,11/30/20,android,US,facebook,1849.73,USD,24
winclap.com,10/3/20,android,AU,facebook,1176.95,USD,24
winclap.com,9/30/20,android,UK,facebook,688.34,USD,24
winclap.com,10/22/20,android,UK,facebook,597.51,USD,24
winclap.com,10/16/20,android,UK,facebook,519.2,USD,24
winclap.com,9/17/20,android,UK,facebook,475.64,USD,24
winclap.com,10/29/20,android,UK,facebook,472.01,USD,23
winclap.com,10/9/20,android,AU,facebook,1491.46,USD,23
winclap.com,11/17/20,android,US,facebook,1474,USD,23
winclap.com,11/16/20,android,US,facebook,1460.57,USD,23
winclap.com,11/2/20,android,US,facebook,979.39,USD,23
winclap.com,11/21/20,android,US,facebook,962.48,USD,23
winclap.com,9/21/20,android,AU,facebook,768.62,USD,23
winclap.com,11/8/20,android,UK,facebook,414.47,USD,22
winclap.com,10/28/20,android,UK,facebook,279.59,USD,22
winclap.com,10/26/20,android,UK,facebook,252.75,USD,22
winclap.com,10/16/20,android,UK,facebook,304.74,USD,22
winclap.com,9/17/20,android,UK,facebook,172.27,USD,22
winclap.com,9/6/20,android,UK,facebook,275.84,USD,22
winclap.com,10/21/20,android,AU,facebook,1253.36,USD,22
winclap.com,10/1/20,android,UK,facebook,781.38,USD,22
winclap.com,10/8/20,android,UK,facebook,732.94,USD,22
winclap.com,9/25/20,android,UK,facebook,605.77,USD,22
winclap.com,9/27/20,android,UK,facebook,602,USD,22
winclap.com,11/29/20,android,UK,facebook,335.18,USD,21
winclap.com,9/26/20,android,UK,facebook,175.56,USD,21
winclap.com,9/21/20,android,UK,facebook,188.24,USD,21
winclap.com,9/7/20,android,UK,facebook,489.55,USD,21
winclap.com,9/5/20,android,UK,facebook,465.95,USD,21
winclap.com,9/3/20,android,UK,facebook,265.96,USD,21
winclap.com,9/2/20,android,UK,facebook,354.09,USD,21
winclap.com,11/15/20,android,US,facebook,1469.52,USD,21
winclap.com,12/8/20,android,US,facebook,1260.81,USD,21
winclap.com,11/29/20,android,US,facebook,1219.35,USD,21
winclap.com,9/23/20,android,AU,facebook,777.51,USD,21
winclap.com,10/25/20,android,UK,facebook,602.14,USD,21
winclap.com,9/28/20,android,UK,facebook,579.47,USD,21
winclap.com,10/29/20,android,US,facebook,549.81,USD,21
winclap.com,10/17/20,android,UK,facebook,529.5,USD,21
winclap.com,10/27/20,android,UK,facebook,233.62,USD,20
winclap.com,10/25/20,android,UK,facebook,260.24,USD,20
winclap.com,10/4/20,android,UK,facebook,240.32,USD,20
winclap.com,9/30/20,android,UK,facebook,176.78,USD,20
winclap.com,9/28/20,android,UK,facebook,258.84,USD,20
winclap.com,9/2/20,android,UK,facebook,694.64,USD,20
winclap.com,11/23/20,android,US,facebook,1212.15,USD,20
winclap.com,11/5/20,android,US,facebook,1159.9,USD,20
winclap.com,9/28/20,android,AU,facebook,958.3,USD,20
winclap.com,10/6/20,android,UK,facebook,750.48,USD,20
winclap.com,10/30/20,android,UK,facebook,401.13,USD,19
winclap.com,10/23/20,android,UK,facebook,162.79,USD,19
winclap.com,9/29/20,android,UK,facebook,194.36,USD,19
winclap.com,10/14/20,android,UK,facebook,514.74,USD,19
winclap.com,12/4/20,android,UK,facebook,375.24,USD,18
winclap.com,9/7/20,android,UK,facebook,490.28,USD,18
winclap.com,9/4/20,android,UK,facebook,157.51,USD,18
winclap.com,12/5/20,android,US,facebook,1527.52,USD,18
winclap.com,12/1/20,android,US,facebook,1306.26,USD,18
winclap.com,11/13/20,android,US,facebook,991.91,USD,18
winclap.com,11/3/20,android,US,facebook,814.4,USD,18
winclap.com,10/21/20,android,UK,facebook,486.04,USD,18
winclap.com,12/6/20,android,UK,facebook,245.45,USD,17
winclap.com,12/5/20,android,UK,facebook,394.37,USD,17
winclap.com,10/5/20,android,UK,facebook,205.28,USD,17
winclap.com,10/3/20,android,UK,facebook,200.08,USD,17
winclap.com,10/2/20,android,UK,facebook,167.5,USD,17
winclap.com,9/15/20,android,UK,facebook,112.3,USD,17
winclap.com,9/8/20,android,UK,facebook,402.98,USD,17
winclap.com,9/3/20,android,UK,facebook,369.3,USD,17
winclap.com,11/7/20,android,US,facebook,1441.2,USD,17
winclap.com,10/31/20,android,US,facebook,1426.58,USD,17
winclap.com,11/1/20,android,US,facebook,1122.11,USD,17
winclap.com,11/27/20,android,US,facebook,981.97,USD,17
winclap.com,10/13/20,android,UK,facebook,645.36,USD,17
winclap.com,10/20/20,android,UK,facebook,489.56,USD,17
winclap.com,9/22/20,android,UK,facebook,489.26,USD,17
winclap.com,9/15/20,android,UK,facebook,382.03,USD,17
winclap.com,10/12/20,android,UK,facebook,107.47,USD,16
winclap.com,10/7/20,android,UK,facebook,149.68,USD,16
winclap.com,9/10/20,android,UK,facebook,263.12,USD,16
winclap.com,9/9/20,android,UK,facebook,311.49,USD,16
winclap.com,9/6/20,android,UK,facebook,346.7,USD,16
winclap.com,9/1/20,android,UK,facebook,522.44,USD,16
winclap.com,11/6/20,android,US,facebook,1488.17,USD,16
winclap.com,11/18/20,android,US,facebook,1478.52,USD,16
winclap.com,10/7/20,android,UK,facebook,727.61,USD,16
winclap.com,9/14/20,android,AU,facebook,479.56,USD,16
winclap.com,9/13/20,android,UK,facebook,194.71,USD,16
winclap.com,12/8/20,android,UK,facebook,181.65,USD,15
winclap.com,11/21/20,android,UK,facebook,222.66,USD,15
winclap.com,10/20/20,android,UK,facebook,202.02,USD,15
winclap.com,9/23/20,android,UK,facebook,154.7,USD,15
winclap.com,9/17/20,android,UK,facebook,315.83,USD,15
winclap.com,9/8/20,android,UK,facebook,500.71,USD,15
winclap.com,9/1/20,android,UK,facebook,164.03,USD,15
winclap.com,12/6/20,android,US,facebook,1341.96,USD,15
winclap.com,11/26/20,android,US,facebook,1291.9,USD,15
winclap.com,9/22/20,android,AU,facebook,792.4,USD,15
winclap.com,10/9/20,android,UK,facebook,745.63,USD,15
winclap.com,9/13/20,android,AU,facebook,481.69,USD,15
winclap.com,11/19/20,android,UK,facebook,183.8,USD,14
winclap.com,10/27/20,android,UK,facebook,115.6,USD,14
winclap.com,10/11/20,android,UK,facebook,126.16,USD,14
winclap.com,12/7/20,android,US,facebook,1194.43,USD,14
winclap.com,11/11/20,android,US,facebook,1004.34,USD,14
winclap.com,11/10/20,android,US,facebook,972.91,USD,14
winclap.com,12/2/20,android,US,facebook,819.42,USD,14
winclap.com,9/20/20,android,AU,facebook,779.34,USD,14
winclap.com,9/17/20,android,AU,facebook,748.51,USD,14
winclap.com,11/4/20,android,US,facebook,690.02,USD,14
winclap.com,12/9/20,android,UK,facebook,217.79,USD,13
winclap.com,12/4/20,android,UK,facebook,215.56,USD,13
winclap.com,12/3/20,android,UK,facebook,441.87,USD,13
winclap.com,11/27/20,android,UK,facebook,310.39,USD,13
winclap.com,11/15/20,android,UK,facebook,133.67,USD,13
winclap.com,11/12/20,android,UK,facebook,219.59,USD,13
winclap.com,11/3/20,android,UK,facebook,259.44,USD,13
winclap.com,10/21/20,android,UK,facebook,153.11,USD,13
winclap.com,9/18/20,android,UK,facebook,146.08,USD,13
winclap.com,9/13/20,android,UK,facebook,81.95,USD,13
winclap.com,9/9/20,android,UK,facebook,489.21,USD,13
winclap.com,9/4/20,android,UK,facebook,275.89,USD,13
winclap.com,9/1/20,android,UK,facebook,281.1,USD,13
winclap.com,11/8/20,android,US,facebook,988.39,USD,13
winclap.com,11/28/20,android,US,facebook,912.79,USD,13
winclap.com,9/19/20,android,AU,facebook,798.3,USD,13
winclap.com,10/3/20,android,UK,facebook,784.17,USD,13
winclap.com,9/12/20,android,AU,facebook,513.94,USD,13
winclap.com,10/18/20,android,UK,facebook,501.21,USD,13
winclap.com,9/20/20,android,US,facebook,493.54,USD,13
winclap.com,10/19/20,android,UK,facebook,492.95,USD,13
winclap.com,9/11/20,android,AU,facebook,435.33,USD,13
winclap.com,12/6/20,android,UK,facebook,506.4,USD,12
winclap.com,11/23/20,android,UK,facebook,242.86,USD,12
winclap.com,11/17/20,android,UK,facebook,183.56,USD,12
winclap.com,11/7/20,android,UK,facebook,78.83,USD,12
winclap.com,11/6/20,android,UK,facebook,210.23,USD,12
winclap.com,11/2/20,android,UK,facebook,372.85,USD,12
winclap.com,9/16/20,android,UK,facebook,355.98,USD,12
winclap.com,9/9/20,android,UK,facebook,288.4,USD,12
winclap.com,9/8/20,android,UK,facebook,332.55,USD,12
winclap.com,9/7/20,android,UK,facebook,211.26,USD,12
winclap.com,11/9/20,android,US,facebook,1004.42,USD,12
winclap.com,12/3/20,android,US,facebook,748.49,USD,12
winclap.com,12/4/20,android,US,facebook,713.38,USD,12
winclap.com,9/18/20,android,UK,facebook,504,USD,12
winclap.com,9/21/20,android,US,facebook,488.44,USD,12
winclap.com,9/21/20,android,UK,facebook,481.73,USD,12
winclap.com,12/9/20,android,UK,facebook,393.87,USD,11
winclap.com,11/10/20,android,UK,facebook,127.01,USD,11
winclap.com,11/8/20,android,UK,facebook,158.41,USD,11
winclap.com,11/6/20,android,UK,facebook,168.44,USD,11
